date,time,building_name,building_type,energy_consumption,solar_generated,solar_used,battery_level,temperature,weather_condition
2026-08-25,02:00:00,Computer Lab,Laboratory,6.26,0.0,0.0,40.8,24.2,Sunny
2026-08-25,02:00:00,Library,Library,3.69,0.0,0.0,12.0,24.2,Sunny
2026-08-25,02:00:00,Administration Block,Administrative,3.8,0.0,0.0,12.0,24.2,Sunny
2026-08-25,02:00:00,Hostel,Residential,13.99,0.0,0.0,12.6,24.2,Sunny
2026-08-25,04:00:00,Main Block,Academic,4.64,0.0,0.0,12.0,25.7,Sunny
2026-08-25,04:00:00,Computer Lab,Laboratory,6.16,0.0,0.0,39.4,25.7,Sunny
2026-08-25,04:00:00,Library,Library,3.63,0.0,0.0,12.0,25.7,Sunny
2026-08-25,04:00:00,Administration Block,Administrative,3.42,0.0,0.0,12.0,25.7,Sunny
2026-08-25,04:00:00,Hostel,Residential,11.75,0.0,0.0,12.0,25.7,Sunny
2026-08-25,06:00:00,Main Block,Academic,7.3,4.1,4.1,12.0,26.4,Sunny
2026-08-25,06:00:00,Computer Lab,Laboratory,9.19,3.11,3.11,38.1,26.4,Sunny
2026-08-25,06:00:00,Library,Library,5.16,2.56,2.56,12.0,26.4,Sunny
2026-08-25,06:00:00,Administration Block,Administrative,4.67,2.43,2.43,12.0,26.4,Sunny
2026-08-25,06:00:00,Hostel,Residential,33.51,1.88,1.88,12.0,26.4,Sunny
2026-08-25,08:00:00,Main Block,Academic,21.5,15.97,15.97,12.0,30.3,Sunny
2026-08-25,08:00:00,Computer Lab,Laboratory,28.92,11.64,11.64,34.3,30.3,Sunny
2026-08-25,08:00:00,Library,Library,17.61,10.94,10.94,12.0,30.3,Sunny
2026-08-25,08:00:00,Administration Block,Administrative,14.8,9.2,9.2,12.0,30.3,Sunny
2026-08-25,08:00:00,Hostel,Residential,39.79,8.5,8.5,12.0,30.3,Sunny
2026-08-25,10:00:00,Main Block,Academic,32.28,41.65,29.05,17.7,32.6,Sunny
2026-08-25,10:00:00,Computer Lab,Laboratory,43.93,28.48,28.48,30.9,32.6,Sunny
2026-08-25,10:00:00,Library,Library,25.36,26.47,23.91,13.2,32.6,Sunny
2026-08-25,10:00:00,Administration Block,Administrative,25.76,23.43,22.81,12.3,32.6,Sunny
2026-08-25,10:00:00,Hostel,Residential,18.2,19.36,13.72,14.5,32.6,Sunny
2026-08-25,12:00:00,Main Block,Academic,35.61,53.22,33.2,26.7,35.7,Sunny
2026-08-25,12:00:00,Computer Lab,Laboratory,43.37,39.92,34.72,33.2,35.7,Sunny
2026-08-25,12:00:00,Library,Library,28.14,37.23,26.55,18.0,35.7,Sunny
2026-08-25,12:00:00,Administration Block,Administrative,24.95,33.19,20.59,18.0,35.7,Sunny
2026-08-25,12:00:00,Hostel,Residential,18.44,27.69,15.55,20.0,35.7,Sunny
2026-08-25,14:00:00,Main Block,Academic,41.64,49.88,32.08,34.7,36.7,Sunny
2026-08-25,14:00:00,Computer Lab,Laboratory,50.76,40.02,40.02,30.8,36.7,Sunny
2026-08-25,14:00:00,Library,Library,31.64,32.74,24.41,21.7,36.7,Sunny
2026-08-25,14:00:00,Administration Block,Administrative,26.3,31.78,23.09,21.9,36.7,Sunny
2026-08-25,14:00:00,Hostel,Residential,19.99,24.41,17.84,23.0,36.7,Sunny
2026-08-25,16:00:00,Main Block,Academic,35.34,25.34,25.34,32.5,36.7,Sunny
2026-08-25,16:00:00,Computer Lab,Laboratory,48.57,21.03,21.03,24.7,36.7,Sunny
2026-08-25,16:00:00,Library,Library,29.15,18.3,18.3,19.3,36.7,Sunny
2026-08-25,16:00:00,Administration Block,Administrative,27.01,16.0,16.0,19.5,36.7,Sunny
2026-08-25,16:00:00,Hostel,Residential,18.17,13.22,13.22,21.9,36.7,Sunny
2026-08-25,18:00:00,Main Block,Academic,15.91,8.59,8.59,30.9,33.4,Sunny
2026-08-25,18:00:00,Computer Lab,Laboratory,19.95,6.1,6.1,21.7,33.4,Sunny
2026-08-25,18:00:00,Library,Library,12.65,6.02,6.02,17.8,33.4,Sunny
2026-08-25,18:00:00,Administration Block,Administrative,11.01,5.22,5.22,18.2,33.4,Sunny
2026-08-25,18:00:00,Hostel,Residential,41.34,4.04,4.04,13.7,33.4,Sunny
2026-08-25,20:00:00,Main Block,Academic,6.73,0.0,0.0,29.4,30.7,Sunny
2026-08-25,20:00:00,Computer Lab,Laboratory,9.18,0.0,0.0,19.7,30.7,Sunny
2026-08-25,20:00:00,Library,Library,5.73,0.0,0.0,16.5,30.7,Sunny
2026-08-25,20:00:00,Administration Block,Administrative,4.75,0.0,0.0,17.2,30.7,Sunny
2026-08-25,20:00:00,Hostel,Residential,50.39,0.0,0.0,12.0,30.7,Sunny
2026-08-25,22:00:00,Main Block,Academic,6.54,0.0,0.0,28.0,27.9,Sunny
2026-08-25,22:00:00,Computer Lab,Laboratory,8.55,0.0,0.0,17.8,27.9,Sunny
2026-08-25,22:00:00,Library,Library,5.71,0.0,0.0,15.2,27.9,Sunny
2026-08-25,22:00:00,Administration Block,Administrative,4.85,0.0,0.0,16.1,27.9,Sunny
2026-08-25,22:00:00,Hostel,Residential,45.45,0.0,0.0,12.0,27.9,Sunny
2026-08-26,00:00:00,Main Block,Academic,6.77,0.0,0.0,26.5,25.4,Sunny
2026-08-26,00:00:00,Computer Lab,Laboratory,9.24,0.0,0.0,15.8,25.4,Sunny
2026-08-26,00:00:00,Library,Library,5.47,0.0,0.0,14.0,25.4,Sunny
2026-08-26,00:00:00,Administration Block,Administrative,5.29,0.0,0.0,14.9,25.4,Sunny
2026-08-26,00:00:00,Hostel,Residential,13.68,0.0,0.0,12.0,25.4,Sunny
2026-08-26,02:00:00,Main Block,Academic,4.67,0.0,0.0,25.5,25.3,Sunny
2026-08-26,02:00:00,Computer Lab,Laboratory,6.66,0.0,0.0,14.3,25.3,Sunny
2026-08-26,02:00:00,Library,Library,4.17,0.0,0.0,13.1,25.3,Sunny
2026-08-26,02:00:00,Administration Block,Administrative,3.52,0.0,0.0,14.1,25.3,Sunny
2026-08-26,02:00:00,Hostel,Residential,14.38,0.0,0.0,12.0,25.3,Sunny
2026-08-26,04:00:00,Main Block,Academic,4.95,0.0,0.0,24.4,24.2,Sunny
2026-08-26,04:00:00,Computer Lab,Laboratory,5.52,0.0,0.0,13.1,24.2,Sunny
2026-08-26,04:00:00,Library,Library,3.63,0.0,0.0,12.3,24.2,Sunny
2026-08-26,04:00:00,Administration Block,Administrative,3.38,0.0,0.0,13.4,24.2,Sunny
2026-08-26,04:00:00,Hostel,Residential,13.17,0.0,0.0,12.0,24.2,Sunny
2026-08-26,06:00:00,Main Block,Academic,6.74,4.08,4.08,23.8,26.8,Sunny
2026-08-26,06:00:00,Computer Lab,Laboratory,8.66,3.02,3.02,12.0,26.8,Sunny
2026-08-26,06:00:00,Library,Library,5.57,2.43,2.43,12.0,26.8,Sunny
2026-08-26,06:00:00,Administration Block,Administrative,5.17,2.19,2.19,12.7,26.8,Sunny
2026-08-26,06:00:00,Hostel,Residential,36.18,2.06,2.06,12.0,26.8,Sunny
2026-08-26,08:00:00,Main Block,Academic,22.88,15.84,15.84,22.3,29.9,Sunny
2026-08-26,08:00:00,Computer Lab,Laboratory,27.48,11.2,11.2,12.0,29.9,Sunny
2026-08-26,08:00:00,Library,Library,17.24,9.92,9.92,12.0,29.9,Sunny
2026-08-26,08:00:00,Administration Block,Administrative,16.85,8.93,8.93,12.0,29.9,Sunny
2026-08-26,08:00:00,Hostel,Residential,42.8,7.73,7.73,12.0,29.9,Sunny
2026-08-26,10:00:00,Main Block,Academic,32.09,38.57,27.85,27.1,32.5,Sunny
2026-08-26,10:00:00,Computer Lab,Laboratory,40.37,30.92,30.92,12.0,32.5,Sunny
2026-08-26,10:00:00,Library,Library,25.91,27.1,22.52,14.1,32.5,Sunny
2026-08-26,10:00:00,Administration Block,Administrative,23.74,24.27,22.53,12.8,32.5,Sunny
2026-08-26,10:00:00,Hostel,Residential,18.42,20.85,15.14,14.6,32.5,Sunny
2026-08-26,12:00:00,Main Block,Academic,36.59,61.28,30.39,41.0,34.8,Sunny
2026-08-26,12:00:00,Computer Lab,Laboratory,44.23,40.73,39.67,12.5,34.8,Sunny
2026-08-26,12:00:00,Library,Library,25.41,37.6,22.36,21.0,34.8,Sunny
2026-08-26,12:00:00,Administration Block,Administrative,22.58,35.53,18.09,20.6,34.8,Sunny
2026-08-26,12:00:00,Hostel,Residential,19.01,26.79,18.04,18.5,34.8,Sunny
2026-08-26,14:00:00,Main Block,Academic,40.56,46.94,36.02,45.9,36.7,Sunny
2026-08-26,14:00:00,Computer Lab,Laboratory,48.53,38.29,38.29,12.0,36.7,Sunny
2026-08-26,14:00:00,Library,Library,29.37,34.8,25.73,25.1,36.7,Sunny
2026-08-26,14:00:00,Administration Block,Administrative,27.37,30.3,24.15,23.4,36.7,Sunny
2026-08-26,14:00:00,Hostel,Residential,18.2,25.75,14.15,23.7,36.7,Sunny
2026-08-26,16:00:00,Main Block,Academic,34.21,27.68,26.46,46.4,36.6,Sunny
2026-08-26,16:00:00,Computer Lab,Laboratory,42.83,18.87,18.87,12.0,36.6,Sunny
2026-08-26,16:00:00,Library,Library,27.31,17.2,17.2,22.9,36.6,Sunny
2026-08-26,16:00:00,Administration Block,Administrative,24.84,16.11,16.11,21.5,36.6,Sunny
2026-08-26,16:00:00,Hostel,Residential,17.51,13.38,13.38,22.8,36.6,Sunny
2026-08-26,18:00:00,Main Block,Academic,14.98,7.85,7.85,44.8,34.8,Sunny
2026-08-26,18:00:00,Computer Lab,Laboratory,20.5,6.7,6.7,12.0,34.8,Sunny
2026-08-26,18:00:00,Library,Library,11.42,5.31,5.31,21.6,34.8,Sunny
2026-08-26,18:00:00,Administration Block,Administrative,11.39,4.65,4.65,20.0,34.8,Sunny
2026-08-26,18:00:00,Hostel,Residential,37.32,4.57,4.57,15.6,34.8,Sunny
2026-08-26,20:00:00,Main Block,Academic,6.55,0.0,0.0,43.4,31.2,Sunny
2026-08-26,20:00:00,Computer Lab,Laboratory,8.29,0.0,0.0,12.0,31.2,Sunny
2026-08-26,20:00:00,Library,Library,5.09,0.0,0.0,20.5,31.2,Sunny
2026-08-26,20:00:00,Administration Block,Administrative,4.83,0.0,0.0,18.9,31.2,Sunny
2026-08-26,20:00:00,Hostel,Residential,51.34,0.0,0.0,12.0,31.2,Sunny
2026-08-26,22:00:00,Main Block,Academic,7.27,0.0,0.0,41.8,27.9,Sunny
2026-08-26,22:00:00,Computer Lab,Laboratory,8.18,0.0,0.0,12.0,27.9,Sunny
2026-08-26,22:00:00,Library,Library,5.73,0.0,0.0,19.2,27.9,Sunny
2026-08-26,22:00:00,Administration Block,Administrative,4.64,0.0,0.0,17.9,27.9,Sunny
2026-08-26,22:00:00,Hostel,Residential,45.89,0.0,0.0,12.0,27.9,Sunny
2026-08-27,00:00:00,Main Block,Academic,6.84,0.0,0.0,40.3,23.2,Partly Cloudy
2026-08-27,00:00:00,Computer Lab,Laboratory,8.66,0.0,0.0,12.0,23.2,Partly Cloudy
2026-08-27,00:00:00,Library,Library,5.61,0.0,0.0,18.0,23.2,Partly Cloudy
2026-08-27,00:00:00,Administration Block,Administrative,5.3,0.0,0.0,16.7,23.2,Partly Cloudy
2026-08-27,00:00:00,Hostel,Residential,12.62,0.0,0.0,12.0,23.2,Partly Cloudy
2026-08-27,02:00:00,Main Block,Academic,4.76,0.0,0.0,39.3,23.1,Partly Cloudy
2026-08-27,02:00:00,Computer Lab,Laboratory,6.17,0.0,0.0,12.0,23.1,Partly Cloudy
2026-08-27,02:00:00,Library,Library,3.8,0.0,0.0,17.2,23.1,Partly Cloudy
2026-08-27,02:00:00,Administration Block,Administrative,3.52,0.0,0.0,15.9,23.1,Partly Cloudy
2026-08-27,02:00:00,Hostel,Residential,15.7,0.0,0.0,12.0,23.1,Partly Cloudy
2026-08-27,04:00:00,Main Block,Academic,4.8,0.0,0.0,38.2,23.4,Partly Cloudy
2026-08-27,04:00:00,Computer Lab,Laboratory,121.44,0.0,0.0,12.0,23.4,Partly Cloudy
2026-08-27,04:00:00,Library,Library,3.42,0.0,0.0,16.4,23.4,Partly Cloudy
2026-08-27,04:00:00,Administration Block,Administrative,3.58,0.0,0.0,15.1,23.4,Partly Cloudy
2026-08-27,04:00:00,Hostel,Residential,11.69,0.0,0.0,12.0,23.4,Partly Cloudy
2026-08-27,06:00:00,Main Block,Academic,7.05,3.1,3.1,37.3,24.7,Partly Cloudy
2026-08-27,06:00:00,Computer Lab,Laboratory,8.24,2.18,2.18,12.0,24.7,Partly Cloudy
2026-08-27,06:00:00,Library,Library,5.04,2.03,2.03,15.7,24.7,Partly Cloudy
2026-08-27,06:00:00,Administration Block,Administrative,5.34,1.63,1.63,14.3,24.7,Partly Cloudy
2026-08-27,06:00:00,Hostel,Residential,34.0,1.46,1.46,12.0,24.7,Partly Cloudy
2026-08-27,08:00:00,Main Block,Academic,21.73,12.44,12.44,35.3,27.3,Partly Cloudy
2026-08-27,08:00:00,Computer Lab,Laboratory,29.2,9.15,9.15,12.0,27.3,Partly Cloudy
2026-08-27,08:00:00,Library,Library,18.95,8.25,8.25,13.3,27.3,Partly Cloudy
2026-08-27,08:00:00,Administration Block,Administrative,16.06,7.25,7.25,12.4,27.3,Partly Cloudy
2026-08-27,08:00:00,Hostel,Residential,43.04,5.8,5.8,12.0,27.3,Partly Cloudy
2026-08-27,10:00:00,Main Block,Academic,33.49,30.99,28.86,36.3,31.1,Partly Cloudy
2026-08-27,10:00:00,Computer Lab,Laboratory,45.97,20.57,20.57,12.0,31.1,Partly Cloudy
2026-08-27,10:00:00,Library,Library,25.33,20.69,20.69,12.3,31.1,Partly Cloudy
2026-08-27,10:00:00,Administration Block,Administrative,25.81,16.06,16.06,12.0,31.1,Partly Cloudy
2026-08-27,10:00:00,Hostel,Residential,18.12,15.79,13.77,12.9,31.1,Partly Cloudy
2026-08-27,12:00:00,Main Block,Academic,34.93,42.54,27.84,42.9,32.8,Partly Cloudy
2026-08-27,12:00:00,Computer Lab,Laboratory,44.74,32.13,32.13,12.0,32.8,Partly Cloudy
2026-08-27,12:00:00,Library,Library,26.6,27.1,22.6,14.3,32.8,Partly Cloudy
2026-08-27,12:00:00,Administration Block,Administrative,24.99,23.65,20.8,13.3,32.8,Partly Cloudy
2026-08-27,12:00:00,Hostel,Residential,19.07,19.93,14.65,15.3,32.8,Partly Cloudy
2026-08-27,14:00:00,Main Block,Academic,40.34,36.87,34.36,44.0,34.6,Partly Cloudy
2026-08-27,14:00:00,Computer Lab,Laboratory,47.16,29.26,29.26,12.0,34.6,Partly Cloudy
2026-08-27,14:00:00,Library,Library,30.42,23.6,23.6,12.8,34.6,Partly Cloudy
2026-08-27,14:00:00,Administration Block,Administrative,28.07,22.38,22.38,12.0,34.6,Partly Cloudy
2026-08-27,14:00:00,Hostel,Residential,18.82,19.46,16.81,16.5,34.6,Partly Cloudy
2026-08-27,16:00:00,Main Block,Academic,38.03,19.23,19.23,39.9,33.4,Partly Cloudy
2026-08-27,16:00:00,Computer Lab,Laboratory,48.06,16.14,16.14,12.0,33.4,Partly Cloudy
2026-08-27,16:00:00,Library,Library,28.79,13.81,13.81,12.0,33.4,Partly Cloudy
2026-08-27,16:00:00,Administration Block,Administrative,24.68,11.07,11.07,12.0,33.4,Partly Cloudy
2026-08-27,16:00:00,Hostel,Residential,19.57,9.44,9.44,14.3,33.4,Partly Cloudy
2026-08-27,18:00:00,Main Block,Academic,16.46,6.27,6.27,37.7,31.7,Partly Cloudy
2026-08-27,18:00:00,Computer Lab,Laboratory,20.12,4.94,4.94,12.0,31.7,Partly Cloudy
2026-08-27,18:00:00,Library,Library,11.93,4.53,4.53,12.0,31.7,Partly Cloudy
2026-08-27,18:00:00,Administration Block,Administrative,11.16,3.87,3.87,12.0,31.7,Partly Cloudy
2026-08-27,18:00:00,Hostel,Residential,39.98,3.41,3.41,12.0,31.7,Partly Cloudy
2026-08-27,20:00:00,Main Block,Academic,7.03,0.0,0.0,36.2,29.3,Partly Cloudy
2026-08-27,20:00:00,Computer Lab,Laboratory,8.12,0.0,0.0,12.0,29.3,Partly Cloudy
2026-08-27,20:00:00,Library,Library,5.88,0.0,0.0,12.0,29.3,Partly Cloudy
2026-08-27,20:00:00,Administration Block,Administrative,5.27,0.0,0.0,12.0,29.3,Partly Cloudy
2026-08-27,20:00:00,Hostel,Residential,48.84,0.0,0.0,12.0,29.3,Partly Cloudy
2026-08-27,22:00:00,Main Block,Academic,7.47,0.0,0.0,34.6,26.2,Partly Cloudy
2026-08-27,22:00:00,Computer Lab,Laboratory,8.3,0.0,0.0,12.0,26.2,Partly Cloudy
2026-08-27,22:00:00,Library,Library,5.57,0.0,0.0,12.0,26.2,Partly Cloudy
2026-08-27,22:00:00,Administration Block,Administrative,5.18,0.0,0.0,12.0,26.2,Partly Cloudy
2026-08-27,22:00:00,Hostel,Residential,40.86,0.0,0.0,12.0,26.2,Partly Cloudy
2026-08-28,00:00:00,Main Block,Academic,7.43,0.0,0.0,33.0,25.9,Sunny
2026-08-28,00:00:00,Computer Lab,Laboratory,8.76,0.0,0.0,12.0,25.9,Sunny
2026-08-28,00:00:00,Library,Library,5.4,0.0,0.0,12.0,25.9,Sunny
2026-08-28,00:00:00,Administration Block,Administrative,5.38,0.0,0.0,12.0,25.9,Sunny
2026-08-28,00:00:00,Hostel,Residential,14.4,0.0,0.0,12.0,25.9,Sunny
2026-08-28,02:00:00,Main Block,Academic,4.84,0.0,0.0,31.9,25.0,Sunny
2026-08-28,02:00:00,Computer Lab,Laboratory,6.74,0.0,0.0,12.0,25.0,Sunny
2026-08-28,02:00:00,Library,Library,3.91,0.0,0.0,12.0,25.0,Sunny
2026-08-28,02:00:00,Administration Block,Administrative,3.37,0.0,0.0,12.0,25.0,Sunny
2026-08-28,02:00:00,Hostel,Residential,14.66,0.0,0.0,12.0,25.0,Sunny
2026-08-28,04:00:00,Main Block,Academic,4.87,0.0,0.0,30.8,25.3,Sunny
2026-08-28,04:00:00,Computer Lab,Laboratory,5.67,0.0,0.0,12.0,25.3,Sunny
2026-08-28,04:00:00,Library,Library,3.89,0.0,0.0,12.0,25.3,Sunny
2026-08-28,04:00:00,Administration Block,Administrative,3.46,0.0,0.0,12.0,25.3,Sunny
2026-08-28,04:00:00,Hostel,Residential,13.23,0.0,0.0,12.0,25.3,Sunny
2026-08-28,06:00:00,Main Block,Academic,6.61,4.03,4.03,30.2,27.1,Sunny
2026-08-28,06:00:00,Computer Lab,Laboratory,8.47,3.04,3.04,12.0,27.1,Sunny
2026-08-28,06:00:00,Library,Library,5.59,2.82,2.82,12.0,27.1,Sunny
2026-08-28,06:00:00,Administration Block,Administrative,5.11,2.24,2.24,12.0,27.1,Sunny
2026-08-28,06:00:00,Hostel,Residential,35.39,1.97,1.97,12.0,27.1,Sunny
2026-08-28,08:00:00,Main Block,Academic,22.1,16.69,16.69,29.0,30.0,Sunny
2026-08-28,08:00:00,Computer Lab,Laboratory,27.04,12.7,12.7,12.0,30.0,Sunny
2026-08-28,08:00:00,Library,Library,17.66,9.94,9.94,12.0,30.0,Sunny
2026-08-28,08:00:00,Administration Block,Administrative,16.44,8.95,8.95,12.0,30.0,Sunny
2026-08-28,08:00:00,Hostel,Residential,39.68,7.78,7.78,12.0,30.0,Sunny
2026-08-28,10:00:00,Main Block,Academic,35.16,38.03,31.67,31.9,33.3,Sunny
2026-08-28,10:00:00,Computer Lab,Laboratory,39.45,30.87,30.4,12.2,33.3,Sunny
2026-08-28,10:00:00,Library,Library,28.38,27.14,26.19,12.4,33.3,Sunny
2026-08-28,10:00:00,Administration Block,Administrative,25.31,23.12,20.19,13.3,33.3,Sunny
2026-08-28,10:00:00,Hostel,Residential,19.76,20.54,15.96,14.1,33.3,Sunny
2026-08-28,12:00:00,Main Block,Academic,36.48,56.58,34.34,41.9,35.5,Sunny
2026-08-28,12:00:00,Computer Lab,Laboratory,41.4,43.53,31.16,17.8,35.5,Sunny
2026-08-28,12:00:00,Library,Library,27.35,40.04,25.27,19.0,35.5,Sunny
2026-08-28,12:00:00,Administration Block,Administrative,26.0,34.64,22.87,18.6,35.5,Sunny
2026-08-28,12:00:00,Hostel,Residential,19.67,28.99,17.13,19.4,35.5,Sunny
2026-08-28,14:00:00,Main Block,Academic,42.52,49.08,33.4,49.0,36.9,Sunny
2026-08-28,14:00:00,Computer Lab,Laboratory,47.0,36.1,36.1,15.4,36.9,Sunny
2026-08-28,14:00:00,Library,Library,30.49,33.42,26.26,22.2,36.9,Sunny
2026-08-28,14:00:00,Administration Block,Administrative,26.6,29.95,21.31,22.5,36.9,Sunny
2026-08-28,14:00:00,Hostel,Residential,18.39,26.16,14.36,24.7,36.9,Sunny
2026-08-28,16:00:00,Main Block,Academic,35.48,24.93,24.93,46.7,35.5,Sunny
2026-08-28,16:00:00,Computer Lab,Laboratory,46.49,20.59,20.59,12.0,35.5,Sunny
2026-08-28,16:00:00,Library,Library,29.03,17.47,17.47,19.7,35.5,Sunny
2026-08-28,16:00:00,Administration Block,Administrative,25.32,14.95,14.95,20.2,35.5,Sunny
2026-08-28,16:00:00,Hostel,Residential,17.59,13.4,13.4,23.8,35.5,Sunny
2026-08-28,18:00:00,Main Block,Academic,14.39,8.13,8.13,45.3,34.2,Sunny
2026-08-28,18:00:00,Computer Lab,Laboratory,18.73,6.24,6.24,12.0,34.2,Sunny
2026-08-28,18:00:00,Library,Library,12.59,5.69,5.69,18.2,34.2,Sunny
2026-08-28,18:00:00,Administration Block,Administrative,11.57,5.32,5.32,18.8,34.2,Sunny
2026-08-28,18:00:00,Hostel,Residential,40.05,4.21,4.21,15.9,34.2,Sunny
2026-08-28,20:00:00,Main Block,Academic,7.14,0.0,0.0,43.7,31.5,Sunny
2026-08-28,20:00:00,Computer Lab,Laboratory,9.39,0.0,0.0,12.0,31.5,Sunny
2026-08-28,20:00:00,Library,Library,5.66,0.0,0.0,17.0,31.5,Sunny
2026-08-28,20:00:00,Administration Block,Administrative,4.86,0.0,0.0,17.7,31.5,Sunny
2026-08-28,20:00:00,Hostel,Residential,52.24,0.0,0.0,12.0,31.5,Sunny
2026-08-28,22:00:00,Main Block,Academic,6.87,0.0,0.0,42.2,28.9,Sunny
2026-08-28,22:00:00,Computer Lab,Laboratory,8.81,0.0,0.0,12.0,28.9,Sunny
2026-08-28,22:00:00,Library,Library,5.31,0.0,0.0,15.8,28.9,Sunny
2026-08-28,22:00:00,Administration Block,Administrative,5.33,0.0,0.0,16.5,28.9,Sunny
2026-08-28,22:00:00,Hostel,Residential,45.69,0.0,0.0,12.0,28.9,Sunny
2026-08-29,00:00:00,Main Block,Academic,5.0,0.0,0.0,41.1,26.2,Sunny
2026-08-29,00:00:00,Computer Lab,Laboratory,5.84,0.0,0.0,12.0,26.2,Sunny
2026-08-29,00:00:00,Library,Library,4.21,0.0,0.0,14.9,26.2,Sunny
2026-08-29,00:00:00,Administration Block,Administrative,3.42,0.0,0.0,15.7,26.2,Sunny
2026-08-29,00:00:00,Hostel,Residential,13.53,0.0,0.0,12.0,26.2,Sunny
2026-08-29,02:00:00,Main Block,Academic,4.77,0.0,0.0,40.1,25.3,Sunny
2026-08-29,02:00:00,Computer Lab,Laboratory,6.76,0.0,0.0,12.0,25.3,Sunny
2026-08-29,02:00:00,Library,Library,3.65,0.0,0.0,14.1,25.3,Sunny
2026-08-29,02:00:00,Administration Block,Administrative,3.35,0.0,0.0,15.0,25.3,Sunny
2026-08-29,02:00:00,Hostel,Residential,15.27,0.0,0.0,12.0,25.3,Sunny
2026-08-29,04:00:00,Main Block,Academic,5.33,0.0,0.0,38.9,25.4,Sunny
2026-08-29,04:00:00,Computer Lab,Laboratory,118.34,0.0,0.0,12.0,25.4,Sunny
2026-08-29,04:00:00,Library,Library,4.09,0.0,0.0,13.2,25.4,Sunny
2026-08-29,04:00:00,Administration Block,Administrative,3.87,0.0,0.0,14.1,25.4,Sunny
2026-08-29,04:00:00,Hostel,Residential,12.91,0.0,0.0,12.0,25.4,Sunny
2026-08-29,06:00:00,Main Block,Academic,5.39,4.1,4.1,38.6,27.1,Sunny
2026-08-29,06:00:00,Computer Lab,Laboratory,6.26,2.89,2.89,12.0,27.1,Sunny
2026-08-29,06:00:00,Library,Library,3.68,2.75,2.75,13.0,27.1,Sunny
2026-08-29,06:00:00,Administration Block,Administrative,3.64,2.21,2.21,13.8,27.1,Sunny
2026-08-29,06:00:00,Hostel,Residential,35.59,2.02,2.02,12.0,27.1,Sunny
2026-08-29,08:00:00,Main Block,Academic,5.18,16.17,4.55,43.8,28.9,Sunny
2026-08-29,08:00:00,Computer Lab,Laboratory,6.42,12.53,5.57,15.1,28.9,Sunny
2026-08-29,08:00:00,Library,Library,4.09,10.02,3.83,15.8,28.9,Sunny
2026-08-29,08:00:00,Administration Block,Administrative,3.37,9.79,2.73,17.0,28.9,Sunny
2026-08-29,08:00:00,Hostel,Residential,39.18,8.37,8.37,12.0,28.9,Sunny
2026-08-29,10:00:00,Main Block,Academic,9.27,39.11,7.94,57.8,32.6,Sunny
2026-08-29,10:00:00,Computer Lab,Laboratory,10.64,28.96,9.68,23.8,32.6,Sunny
2026-08-29,10:00:00,Library,Library,7.15,28.03,5.57,25.9,32.6,Sunny
2026-08-29,10:00:00,Administration Block,Administrative,6.64,24.37,6.04,25.2,32.6,Sunny
2026-08-29,10:00:00,Hostel,Residential,21.15,19.25,19.25,12.0,32.6,Sunny
2026-08-29,12:00:00,Main Block,Academic,9.13,54.24,6.86,79.1,35.3,Sunny
2026-08-29,12:00:00,Computer Lab,Laboratory,11.38,46.15,9.23,40.4,35.3,Sunny
2026-08-29,12:00:00,Library,Library,7.57,37.46,6.3,39.9,35.3,Sunny
2026-08-29,12:00:00,Administration Block,Administrative,6.61,33.65,5.17,38.0,35.3,Sunny
2026-08-29,12:00:00,Hostel,Residential,19.49,30.27,15.37,18.7,35.3,Sunny
2026-08-29,14:00:00,Main Block,Academic,11.72,53.43,10.79,98.0,35.9,Sunny
2026-08-29,14:00:00,Computer Lab,Laboratory,15.09,37.78,12.98,51.6,35.9,Sunny
2026-08-29,14:00:00,Library,Library,8.5,31.54,6.54,51.1,35.9,Sunny
2026-08-29,14:00:00,Administration Block,Administrative,8.28,29.51,6.76,48.2,35.9,Sunny
2026-08-29,14:00:00,Hostel,Residential,19.19,25.95,14.78,23.7,35.9,Sunny
2026-08-29,16:00:00,Main Block,Academic,10.0,26.03,8.4,98.0,36.2,Sunny
2026-08-29,16:00:00,Computer Lab,Laboratory,11.96,19.49,10.37,55.7,36.2,Sunny
2026-08-29,16:00:00,Library,Library,7.46,17.48,6.07,56.2,36.2,Sunny
2026-08-29,16:00:00,Administration Block,Administrative,6.64,14.43,5.31,52.3,36.2,Sunny
2026-08-29,16:00:00,Hostel,Residential,19.49,13.89,13.89,22.5,36.2,Sunny
2026-08-29,18:00:00,Main Block,Academic,4.75,8.8,4.4,98.0,34.7,Sunny
2026-08-29,18:00:00,Computer Lab,Laboratory,6.26,6.23,5.08,56.2,34.7,Sunny
2026-08-29,18:00:00,Library,Library,3.99,5.38,3.48,57.1,34.7,Sunny
2026-08-29,18:00:00,Administration Block,Administrative,3.8,5.23,2.96,53.3,34.7,Sunny
2026-08-29,18:00:00,Hostel,Residential,39.24,4.09,4.09,14.8,34.7,Sunny
2026-08-29,20:00:00,Main Block,Academic,4.7,0.0,0.0,97.0,30.6,Sunny
2026-08-29,20:00:00,Computer Lab,Laboratory,5.81,0.0,0.0,54.9,30.6,Sunny
2026-08-29,20:00:00,Library,Library,3.96,0.0,0.0,56.2,30.6,Sunny
2026-08-29,20:00:00,Administration Block,Administrative,3.33,0.0,0.0,52.6,30.6,Sunny
